Building ID,Node Index,Latitude,Longitude
23278671,17,52.5298500,13.4108434
23278671,18,52.5298045,13.4109396
23278671,19,52.5298006,13.4109370
23278671,20,52.5297966,13.4109356
23278671,21,52.5297925,13.4109356
23278671,22,52.5297885,13.4109368
23278671,23,52.5297847,13.4109394
23278671,24,52.5297812,13.4109432
23278671,25,52.5297783,13.4109480
23278671,26,52.5297760,13.4109537
23278671,27,52.5297745,13.4109599
23278671,28,52.5297737,13.4109666
23278671,29,52.5297738,13.4109733
23278671,30,52.5297746,13.4109798
23278671,31,52.5297761,13.4109860
23278671,32,52.5297520,13.4110371
23278671,33,52.5297564,13.4110462
23278671,34,52.5297976,13.4111020
23278671,35,52.5298945,13.4108909
23278671,36,52.5298950,13.4108898
23278671,37,52.5299813,13.4107018
23278671,38,52.5299037,13.4106053
23278674,0,52.5297656,13.4104336
23278674,1,52.5296449,13.4103432
23278674,2,52.5296037,13.4103123
23278674,3,52.5295783,13.4102933
23278674,4,52.5295220,13.4104706
23278674,5,52.5295203,13.4104764
23278674,6,52.5295448,13.4104960
23278674,7,52.5296074,13.4105458
23278674,8,52.5296225,13.4106237
23278674,9,52.5295860,13.4107252
23278674,10,52.5295406,13.4107405
23278674,11,52.5294720,13.4106732
23278674,12,52.5294535,13.4106550
23278674,13,52.5294227,13.4107371
23278674,14,52.5293934,13.4108161
23278674,15,52.5294131,13.4108358
23278674,16,52.5294769,13.4108996
23278674,17,52.5294917,13.4109750
23278674,18,52.5294504,13.4110863
23278674,19,52.5294056,13.4111072
23278674,20,52.5293394,13.4110409
23278674,21,52.5292009,13.4109023
23278674,22,52.5291013,13.4111896
23278674,23,52.5291561,13.4112425
23278674,24,52.5291868,13.4111606
23278674,25,52.5292210,13.4111469
23278674,26,52.5292801,13.4112058
23278674,27,52.5293446,13.4112701
23278674,28,52.5293567,13.4113482
23278674,29,52.5293288,13.4114215
23278674,30,52.5293808,13.4114739
23278674,31,52.5293819,13.4114718
23278674,32,52.5295219,13.4110949
23278674,33,52.5295780,13.4109414
23278674,34,52.5295989,13.4108848
23278674,35,52.5296280,13.4108061
23278674,36,52.5296408,13.4107715
23278674,37,52.5297656,13.4104336
23278676,0,52.5295783,13.4102933
23278676,1,52.5295048,13.4102382
23278676,2,52.5294281,13.4101807
23278676,3,52.5293473,13.4104572
23278676,4,52.5293162,13.4105670
23278676,5,52.5293111,13.4105842
23278676,6,52.5293071,13.4105947
23278676,7,52.5292717,13.4106977
23278676,8,52.5293808,13.4108043
23278676,9,52.5293934,13.4108161
23278676,10,52.5294227,13.4107371
23278676,11,52.5293749,13.4106878
23278676,12,52.5293712,13.4106945
23278676,13,52.5293368,13.4106618
23278676,14,52.5293605,13.4105887
23278676,15,52.5293671,13.4105961
23278676,16,52.5293979,13.4104904
23278676,17,52.5293910,13.4104845
23278676,18,52.5294097,13.4104249
23278676,19,52.5294039,13.4104194
23278676,20,52.5294164,13.4103811
23278676,21,52.5294372,13.4103978
23278676,22,52.5294360,13.4104024
23278676,23,52.5294421,13.4104053
23278676,24,52.5294600,13.4104278
23278676,25,52.5294844,13.4104493
23278676,26,52.5294630,13.4105174
23278676,27,52.5294747,13.4105274
23278676,28,52.5294640,13.4105628
23278676,29,52.5294817,13.4105786
23278676,30,52.5295203,13.4104764
23278676,31,52.5295220,13.4104706
23278676,32,52.5295783,13.4102933
23278750,0,52.5277993,13.4108795
23278750,1,52.5278221,13.4109000
23278750,2,52.5278619,13.4107683
23278750,3,52.5278345,13.4107467
23278750,4,52.5277275,13.4106620
23278750,5,52.5277200,13.4106868
23278750,6,52.5277147,13.4106845
23278750,7,52.5277094,13.4106835
23278750,8,52.5277041,13.4106842
23278750,9,52.5276989,13.4106866
23278750,10,52.5276942,13.4106905
23278750,11,52.5276899,13.4106958
23278750,12,52.5276864,13.4107023
23278750,13,52.5276837,13.4107098
23278750,14,52.5276819,13.4107180
23278750,15,52.5276810,13.4107266
23278750,16,52.5276812,13.4107353
23278750,17,52.5276824,13.4107438
23278750,18,52.5276845,13.4107518
23278750,19,52.5276876,13.4107589
23278750,20,52.5276914,13.4107650
23278750,21,52.5276957,13.4107700
23278750,22,52.5276898,13.4107931
23278750,23,52.5277203,13.4108172
23278750,24,52.5274418,13.4117195
23278750,25,52.5275230,13.4117846
23278750,26,52.5275630,13.4116534
23278750,27,52.5276069,13.4115098
23278750,28,52.5276508,13.4113661
23278750,29,52.5277368,13.4110887
23278750,30,52.5277807,13.4109373
23278750,31,52.5277993,13.4108795
23278751,0,52.5270229,13.4134173
23278751,1,52.5269446,13.4133560
23278751,2,52.5269164,13.4133340
23278751,3,52.5269101,13.4133551
23278751,4,52.5269050,13.4133516
23278751,5,52.5268997,13.4133497
23278751,6,52.5268942,13.4133494
23278751,7,52.5268888,13.4133508
23278751,8,52.5268837,13.4133539
23278751,9,52.5268790,13.4133586
23278751,10,52.5268749,13.4133646
23278751,11,52.5268716,13.4133718
23278751,12,52.5268692,13.4133799
23278751,13,52.5268678,13.4133886
23278751,14,52.5268675,13.4133975
23278751,15,52.5268681,13.4134065
23278751,16,52.5268698,13.4134150
23278751,17,52.5268725,13.4134228
23278751,18,52.5268760,13.4134297
23278751,19,52.5268803,13.4134353
23278751,20,52.5268851,13.4134395
23278751,21,52.5268776,13.4134646
23278751,22,52.5269843,13.4135506
23278751,23,52.5270036,13.4134838
23278751,24,52.5270229,13.4134173
23278752,0,52.5275397,13.4127995
23278752,1,52.5272869,13.4136292
23278752,2,52.5272855,13.4136338
23278752,3,52.5271966,13.4135606
23278752,4,52.5272357,13.4134322
23278752,5,52.5272860,13.4132671
23278752,6,52.5273403,13.4130892
23278752,7,52.5273869,13.4129361
23278752,8,52.5274261,13.4128075
23278752,9,52.5274509,13.4127264
23278752,10,52.5275397,13.4127995
23278753,0,52.5280265,13.4121404
23278753,1,52.5280011,13.4122301
23278753,2,52.5279630,13.4123692
23278753,3,52.5279257,13.4124978
23278753,4,52.5278827,13.4126514
23278753,5,52.5278488,13.4127735
23278753,6,52.5278076,13.4129231
23278753,7,52.5277665,13.4130668
23278753,8,52.5277295,13.4131984
23278753,9,52.5276908,13.4133380
23278753,10,52.5276523,13.4134761
23278753,11,52.5276108,13.4136227
23278753,12,52.5275669,13.4137808
23278753,13,52.5275224,13.4139354
23278753,14,52.5274711,13.4141205
23278753,15,52.5273863,13.4140416
23278753,16,52.5274662,13.4137515
23278753,17,52.5274580,13.4137451
23278753,18,52.5275425,13.4134470
23278753,19,52.5275513,13.4134520
23278753,20,52.5276299,13.4131674
23278753,21,52.5276220,13.4131624
23278753,22,52.5276754,13.4129699
23278753,23,52.5276837,13.4129422
23278753,24,52.5276910,13.4129477
23278753,25,52.5277709,13.4126656
23278753,26,52.5277630,13.4126581
23278753,27,52.5278477,13.4123571
23278753,28,52.5278544,13.4123631
23278753,29,52.5278794,13.4122788
23278753,30,52.5279231,13.4121254
23278753,31,52.5279133,13.4121169
23278753,32,52.5279350,13.4120466
23278753,33,52.5279694,13.4120839
23278753,34,52.5280265,13.4121404
23278755,0,52.5282897,13.4111975
23278755,1,52.5282557,13.4113211
23278755,2,52.5281738,13.4116165
23278755,3,52.5281585,13.4116266
23278755,4,52.5281056,13.4115726
23278755,5,52.5279301,13.4113805
23278755,6,52.5278575,13.4113009
23278755,7,52.5279030,13.4111505
23278755,8,52.5279116,13.4111252
23278755,9,52.5279325,13.4111405
23278755,10,52.5279746,13.4109977
23278755,11,52.5279547,13.4109817
23278755,12,52.5279705,13.4109316
23278755,13,52.5280737,13.4110176
23278755,14,52.5280614,13.4110697
23278755,15,52.5280678,13.4110755
23278755,16,52.5280282,13.4112085
23278755,17,52.5280206,13.4112027
23278755,18,52.5280006,13.4112706
23278755,19,52.5280170,13.4112833
23278755,20,52.5280291,13.4112790
23278755,21,52.5281001,13.4113543
23278755,22,52.5281027,13.4113746
23278755,23,52.5281181,13.4113922
23278755,24,52.5281933,13.4111173
23278755,25,52.5282897,13.4111975
23278760,0,52.5274711,13.4141205
23278760,1,52.5274415,13.4142103
23278760,2,52.5273988,13.4143172
23278760,3,52.5273615,13.4143888
23278760,4,52.5273058,13.4144870
23278760,5,52.5272490,13.4145619
23278760,6,52.5272393,13.4145681
23278760,7,52.5272294,13.4145680
23278760,8,52.5272175,13.4145654
23278760,9,52.5272096,13.4145596
23278760,10,52.5272024,13.4145497
23278760,11,52.5271233,13.4142848
23278760,12,52.5271054,13.4142239
23278760,13,52.5271046,13.4141988
23278760,14,52.5271057,13.4141807
23278760,15,52.5271083,13.4141644
23278760,16,52.5271151,13.4141465
23278760,17,52.5271247,13.4141288
23278760,18,52.5271318,13.4141190
23278760,19,52.5271418,13.4141105
23278760,20,52.5271579,13.4141065
23278760,21,52.5271777,13.4141070
23278760,22,52.5271828,13.4140894
23278760,23,52.5273180,13.4141984
23278760,24,52.5273702,13.4140291
23278760,25,52.5273863,13.4140416
23278760,26,52.5274711,13.4141205
23299973,0,52.5142735,13.4071493
23299973,1,52.5143152,13.4072436
23299973,2,52.5142809,13.4072846
23299973,3,52.5142993,13.4073262
23299973,4,52.5143077,13.4073161
23299973,5,52.5143439,13.4073979
23299973,6,52.5141502,13.4076291
23299973,7,52.5141361,13.4075972
23299973,8,52.5141108,13.4076275
23299973,9,52.5141150,13.4076372
23299973,10,52.5139815,13.4077966
23299973,11,52.5139395,13.4077016
23299973,12,52.5139784,13.4076552
23299973,13,52.5139606,13.4076150
23299973,14,52.5139525,13.4076247
23299973,15,52.5139131,13.4075356
23299973,16,52.5140973,13.4073157
23299973,17,52.5141128,13.4073507
23299973,18,52.5141380,13.4073206
23299973,19,52.5141352,13.4073143
23299973,20,52.5142735,13.4071493
23299974,0,52.5126981,13.4062813
23299974,1,52.5127384,13.4063739
23299974,2,52.5127013,13.4064176
23299974,3,52.5127185,13.4064572
23299974,4,52.5127270,13.4064473
23299974,5,52.5127681,13.4065417
23299974,6,52.5126471,13.4066840
23299974,7,52.5125789,13.4067642
23299974,8,52.5125636,13.4067289
23299974,9,52.5125429,13.4067531
23299974,10,52.5125468,13.4067619
23299974,11,52.5124090,13.4069238
23299974,12,52.5123685,13.4068307
23299974,13,52.5124054,13.4067873
23299974,14,52.5123878,13.4067469
23299974,15,52.5123786,13.4067576
23299974,16,52.5123370,13.4066620
23299974,17,52.5125254,13.4064406
23299974,18,52.5125419,13.4064786
23299974,19,52.5125609,13.4064564
23299974,20,52.5125569,13.4064474
23299974,21,52.5126981,13.4062813
23299981,0,52.5121347,13.4037729
23299981,1,52.5121734,13.4038614
23299981,2,52.5121378,13.4039034
23299981,3,52.5121560,13.4039451
23299981,4,52.5121643,13.4039353
23299981,5,52.5122043,13.4040269
23299981,6,52.5120693,13.4041862
23299981,7,52.5120139,13.4042514
23299981,8,52.5119980,13.4042150
23299981,9,52.5119728,13.4042447
23299981,10,52.5119770,13.4042542
23299981,11,52.5118437,13.4044114
23299981,12,52.5118041,13.4043207
23299981,13,52.5118413,13.4042768
23299981,14,52.5118235,13.4042359
23299981,15,52.5118152,13.4042457
23299981,16,52.5117748,13.4041533
23299981,17,52.5119608,13.4039341
23299981,18,52.5119733,13.4039629
23299981,19,52.5119774,13.4039723
23299981,20,52.5120028,13.4039424
23299981,21,52.5119988,13.4039332
23299981,22,52.5121347,13.4037729
23299982,0,52.5121026,13.4049376
23299982,1,52.5121446,13.4050294
23299982,2,52.5121056,13.4050726
23299982,3,52.5121233,13.4051141
23299982,4,52.5121319,13.4051038
23299982,5,52.5121720,13.4051974
23299982,6,52.5120533,13.4053397
23299982,7,52.5119880,13.4054182
23299982,8,52.5119698,13.4053792
23299982,9,52.5119453,13.4054086
23299982,10,52.5119495,13.4054184
23299982,11,52.5118157,13.4055801
23299982,12,52.5117733,13.4054892
23299982,13,52.5118125,13.4054423
23299982,14,52.5117934,13.4054021
23299982,15,52.5117855,13.4054124
23299982,16,52.5117441,13.4053232
23299982,17,52.5119295,13.4051022
23299982,18,52.5119344,13.4051127
23299982,19,52.5119478,13.4050974
23299982,20,52.5119659,13.4050999
23299982,21,52.5121026,13.4049376
23299992,0,52.5142496,13.4083453
23299992,1,52.5142902,13.4084352
23299992,2,52.5142598,13.4084696
23299992,3,52.5143169,13.4086111
23299992,4,52.5142177,13.4087450
23299992,5,52.5141277,13.4088378
23299992,6,52.5141157,13.4088108
23299992,7,52.5139594,13.4089980
23299992,8,52.5139188,13.4088998
23299992,9,52.5139459,13.4088706
23299992,10,52.5138872,13.4087381
23299992,11,52.5140751,13.4085151
23299992,12,52.5140866,13.4085393
23299992,13,52.5142496,13.4083453
23386517,0,52.5098705,13.4093764
23386517,1,52.5097898,13.4094417
23386517,2,52.5100558,13.4103265
23386517,3,52.5101358,13.4102619
23386517,4,52.5098705,13.4093764
23386528,0,52.5161298,13.4229237
23386528,1,52.5163227,13.4222846
23386528,2,52.5163308,13.4222913
23386528,3,52.5163732,13.4221493
23386528,4,52.5162726,13.4220674
23386528,5,52.5160351,13.4228482
23386528,6,52.5159126,13.4227469
23386528,7,52.5159243,13.4227095
23386528,8,52.5158728,13.4226695
23386528,9,52.5158383,13.4226427
23386528,10,52.5158281,13.4226769
23386528,11,52.5157800,13.4226371
23386528,12,52.5157417,13.4227649
23386528,13,52.5157607,13.4227821
23386528,14,52.5155753,13.4233930
23386528,15,52.5157273,13.4235174
23386528,16,52.5156149,13.4238818
23386528,17,52.5155699,13.4238444
23386528,18,52.5155426,13.4239328
23386528,19,52.5155879,13.4239721
23386528,20,52.5153967,13.4245989
23386528,21,52.5154864,13.4246661
23386528,22,52.5155384,13.4245001
23386528,23,52.5155332,13.4244948
23386528,24,52.5156389,13.4241499
23386528,25,52.5156430,13.4241536
23386528,26,52.5157080,13.4239435
23386528,27,52.5157049,13.4239403
23386528,28,52.5157889,13.4236625
23386528,29,52.5157924,13.4236662
23386528,30,52.5158544,13.4234643
23386528,31,52.5157428,13.4233726
23386528,32,52.5157488,13.4233531
23386528,33,52.5157550,13.4233587
23386528,34,52.5157601,13.4233414
23386528,35,52.5157510,13.4233342
23386528,36,52.5158802,13.4229230
23386528,37,52.5158843,13.4229261
23386528,38,52.5158947,13.4228927
23386528,39,52.5164600,13.4233556
23386528,40,52.5164571,13.4233650
23386528,41,52.5165667,13.4234539
23386528,42,52.5165707,13.4234400
23386528,43,52.5165645,13.4234359
23386528,44,52.5166034,13.4233100
23386528,45,52.5161298,13.4229237
23386530,0,52.5142112,13.4238869
23386530,1,52.5141622,13.4240332
23386530,2,52.5148258,13.4246345
23386530,3,52.5148748,13.4244885
23386530,4,52.5148010,13.4244216
23386530,5,52.5146181,13.4242558
23386530,6,52.5144685,13.4241201
23386530,7,52.5142879,13.4239565
23386530,8,52.5142112,13.4238869
23386531,0,52.5141756,13.4238724
23386531,1,52.5142186,13.4237435
23386531,2,52.5143148,13.4234553
23386531,3,52.5144123,13.4231628
23386531,4,52.5144589,13.4230232
23386531,5,52.5143709,13.4229439
23386531,6,52.5140876,13.4237931
23386531,7,52.5141756,13.4238724
23386532,0,52.5144685,13.4226538
23386532,1,52.5145578,13.4227341
23386532,2,52.5145976,13.4226147
23386532,3,52.5146965,13.4223174
23386532,4,52.5147943,13.4220237
23386532,5,52.5148373,13.4218943
23386532,6,52.5148561,13.4219112
23386532,7,52.5149004,13.4217780
23386532,8,52.5149991,13.4214814
23386532,9,52.5150803,13.4212374
23386532,10,52.5151805,13.4209307
23386532,11,52.5152243,13.4208045
23386532,12,52.5152112,13.4207927
23386532,13,52.5152518,13.4206706
23386532,14,52.5153507,13.4203734
23386532,15,52.5154486,13.4200793
23386532,16,52.5154892,13.4199572
23386532,17,52.5153986,13.4198758
23386532,18,52.5151164,13.4207240
23386532,19,52.5151293,13.4207357
23386532,20,52.5147713,13.4218115
23386532,21,52.5147539,13.4217959
23386532,22,52.5144685,13.4226538
23443878,0,52.5129669,13.4080981
23443878,1,52.5129216,13.4079969
23443878,2,52.5129505,13.4079630
23443878,3,52.5128932,13.4078308
23443878,4,52.5130013,13.4077040
23443878,5,52.5130134,13.4077319
23443878,6,52.5131829,13.4075332
23443878,7,52.5132249,13.4076299
23443878,8,52.5131929,13.4076675
23443878,9,52.5132513,13.4078020
23443878,10,52.5131389,13.4079338
23443878,11,52.5131281,13.4079090
23443878,12,52.5129669,13.4080981
23443889,0,52.5125149,13.4043187
23443889,1,52.5123766,13.4044818
23443889,2,52.5123535,13.4044284
23443889,3,52.5123494,13.4044190
23443889,4,52.5122813,13.4044958
23443889,5,52.5122842,13.4045027
23443889,6,52.5123098,13.4045630
23443889,7,52.5122409,13.4046450
23443889,8,52.5124321,13.4050837
23443889,9,52.5124533,13.4050592
23443889,10,52.5124566,13.4050662
23443889,11,52.5125270,13.4049856
23443889,12,52.5125241,13.4049785
23443889,13,52.5125474,13.4049506
23443889,14,52.5125593,13.4049793
23443889,15,52.5125843,13.4049510
23443889,16,52.5126474,13.4050926
23443889,17,52.5126698,13.4050676
23443889,18,52.5126716,13.4050706
23443889,19,52.5127748,13.4049472
23443889,20,52.5127731,13.4049414
23443889,21,52.5127863,13.4049249
23443889,22,52.5125149,13.4043187
23463129,0,52.5112186,13.4141668
23463129,1,52.5112266,13.4141681
23463129,2,52.5112298,13.4141156
23463129,3,52.5112217,13.4141142
23463129,4,52.5112238,13.4140792
23463129,5,52.5112274,13.4140197
23463129,6,52.5111181,13.4140022
23463129,7,52.5111147,13.4140551
23463129,8,52.5111063,13.4141847
23463129,9,52.5110837,13.4145360
23463129,10,52.5110633,13.4148515
23463129,11,52.5110498,13.4150616
23463129,12,52.5110535,13.4150684
23463129,13,52.5110472,13.4150895
23463129,14,52.5111457,13.4151689
23463129,15,52.5111550,13.4151742
23463129,16,52.5111727,13.4150946
23463129,17,52.5111634,13.4150890
23463129,18,52.5111690,13.4149964
23463129,19,52.5111752,13.4149975
23463129,20,52.5111783,13.4149464
23463129,21,52.5111720,13.4149453
23463129,22,52.5111763,13.4148733
23463129,23,52.5111826,13.4148743
23463129,24,52.5111857,13.4148218
23463129,25,52.5111795,13.4148207
23463129,26,52.5111849,13.4147298
23463129,27,52.5111776,13.4147285
23463129,28,52.5111843,13.4146030
23463129,29,52.5111923,13.4146067
23463129,30,52.5111951,13.4145595
23463129,31,52.5111988,13.4144982
23463129,32,52.5111896,13.4144966
23463129,33,52.5111984,13.4143814
23463129,34,52.5112057,13.4143823
23463129,35,52.5112117,13.4142812
23463129,36,52.5112198,13.4142824
23463129,37,52.5112223,13.4142402
23463129,38,52.5112143,13.4142388
23463129,39,52.5112186,13.4141668
23463131,0,52.5111244,13.4152572
23463131,1,52.5111189,13.4152524
23463131,2,52.5111457,13.4151689
23463131,3,52.5110472,13.4150895
23463131,4,52.5110432,13.4150868
23463131,5,52.5109990,13.4152312
23463131,6,52.5109459,13.4154045
23463131,7,52.5109782,13.4154324
23463131,8,52.5110438,13.4154867
23463131,9,52.5110692,13.4154073
23463131,10,52.5110748,13.4154120
23463131,11,52.5110897,13.4153654
23463131,12,52.5110842,13.4153607
23463131,13,52.5111039,13.4152990
23463131,14,52.5111095,13.4153038
23463131,15,52.5111244,13.4152572
23463134,0,52.5110621,13.4155635
23463134,1,52.5110685,13.4155687
23463134,2,52.5110833,13.4155197
23463134,3,52.5110438,13.4154867
23463134,4,52.5109782,13.4154324
23463134,5,52.5109564,13.4155043
23463134,6,52.5107862,13.4153656
23463134,7,52.5107332,13.4155394
23463134,8,52.5107542,13.4155563
23463134,9,52.5107514,13.4155656
23463134,10,52.5107794,13.4155883
23463134,11,52.5107822,13.4155790
23463134,12,52.5108338,13.4156208
23463134,13,52.5108311,13.4156299
23463134,14,52.5108583,13.4156522
23463134,15,52.5108611,13.4156429
23463134,16,52.5109929,13.4157459
23463134,17,52.5110097,13.4157368
23463134,18,52.5110621,13.4155635
23463137,0,52.5105316,13.4132437
23463137,1,52.5104623,13.4133332
23463137,2,52.5108404,13.4141225
23463137,3,52.5109089,13.4140333
23463137,4,52.5108575,13.4139257
23463137,5,52.5107672,13.4137368
23463137,6,52.5106714,13.4135362
23463137,7,52.5105813,13.4133477
23463137,8,52.5105316,13.4132437
23463153,0,52.5100303,13.4138216
23463153,1,52.5099549,13.4137369
23463153,2,52.5096602,13.4144446
23463153,3,52.5097356,13.4145293
23463153,4,52.5100303,13.4138216
23463155,0,52.5106628,13.4123746
23463155,1,52.5106086,13.4122662
23463155,2,52.5102047,13.4127970
23463155,3,52.5102600,13.4129061
23463155,4,52.5106628,13.4123746
23463160,0,52.5102832,13.4109800
23463160,1,52.5102018,13.4110493
23463160,2,52.5105499,13.4121538
23463160,3,52.5106313,13.4120845
23463160,4,52.5102832,13.4109800
23463162,0,52.5100921,13.4112413
23463162,1,52.5095814,13.4119100
23463162,2,52.5095648,13.4118758
23463162,3,52.5095238,13.4117912
23463162,4,52.5095763,13.4117224
23463162,5,52.5096763,13.4115914
23463162,6,52.5097788,13.4114573
23463162,7,52.5098817,13.4113225
23463162,8,52.5099854,13.4111867
23463162,9,52.5100345,13.4111225
23463162,10,52.5100921,13.4112413
23463163,0,52.5097620,13.4121955
23463163,1,52.5097376,13.4122286
23463163,2,52.5096915,13.4122876
23463163,3,52.5100648,13.4130700
23463163,4,52.5101353,13.4129780
23463163,5,52.5097620,13.4121955
23463267,0,52.5106894,13.4094409
23463267,1,52.5107716,13.4093647
23463267,2,52.5112814,13.4088912
23463267,3,52.5113069,13.4089653
23463267,4,52.5113357,13.4090490
23463267,5,52.5107437,13.4095988
23463267,6,52.5106894,13.4094409
23463270,0,52.5105822,13.4076960
23463270,1,52.5105082,13.4077998
23463270,2,52.5104866,13.4078305
23463270,3,52.5104430,13.4077540
23463270,4,52.5103005,13.4079584
23463270,5,52.5103409,13.4080312
23463270,6,52.5102441,13.4081648
23463270,7,52.5100666,13.4078235
23463270,8,52.5101591,13.4076800
23463270,9,52.5102666,13.4075105
23463270,10,52.5103748,13.4073398
23463270,11,52.5105822,13.4076960
23463281,0,52.5106485,13.4080720
23463281,1,52.5105082,13.4077998
23463281,2,52.5105822,13.4076960
23463281,3,52.5106206,13.4076451
23463281,4,52.5106378,13.4076791
23463281,5,52.5106432,13.4076701
23463281,6,52.5106609,13.4077056
23463281,7,52.5106649,13.4076998
23463281,8,52.5107650,13.4078935
23463281,9,52.5107576,13.4079042
23463281,10,52.5107027,13.4079802
23463281,11,52.5107093,13.4079960
23463281,12,52.5107128,13.4080149
23463281,13,52.5106485,13.4080720
23463287,0,52.5109075,13.4078730
23463287,1,52.5109345,13.4079420
23463287,2,52.5109623,13.4080316
23463287,3,52.5108271,13.4081431
23463287,4,52.5107940,13.4079756
23463287,5,52.5109075,13.4078730
23463294,0,52.5109249,13.4086054
23463294,1,52.5108708,13.4083618
23463294,2,52.5108460,13.4082411
23463294,3,52.5108271,13.4081431
23463294,4,52.5107940,13.4079756
23463294,5,52.5107576,13.4079042
23463294,6,52.5107027,13.4079802
23463294,7,52.5107093,13.4079960
23463294,8,52.5107128,13.4080149
23463294,9,52.5106485,13.4080720
23463294,10,52.5107035,13.4083253
23463294,11,52.5107274,13.4084343
23463294,12,52.5107094,13.4084952
23463294,13,52.5105623,13.4085809
23463294,14,52.5105563,13.4085984
23463294,15,52.5105431,13.4086404
23463294,16,52.5105803,13.4088057
23463294,17,52.5109249,13.4086054
23463298,0,52.5105219,13.4085671
23463298,1,52.5105563,13.4085984
23463298,2,52.5105431,13.4086404
23463298,3,52.5105803,13.4088057
23463298,4,52.5106017,13.4089088
23463298,5,52.5104760,13.4089817
23463298,6,52.5104543,13.4089222
23463298,7,52.5104413,13.4088817
23463298,8,52.5104303,13.4088309
23463298,9,52.5104428,13.4088266
23463298,10,52.5104088,13.4086668
23463298,11,52.5105115,13.4086075
23463298,12,52.5105219,13.4085671
23463307,0,52.5103396,13.4083510
23463307,1,52.5102441,13.4081648
23463307,2,52.5103409,13.4080312
23463307,3,52.5103804,13.4081079
23463307,4,52.5103907,13.4080926
23463307,5,52.5103963,13.4080947
23463307,6,52.5104032,13.4081003
23463307,7,52.5104136,13.4081181
23463307,8,52.5104054,13.4081294
23463307,9,52.5104635,13.4082403
23463307,10,52.5104589,13.4082462
23463307,11,52.5103475,13.4083478
23463307,12,52.5103396,13.4083510
23463321,0,52.5099384,13.4070214
23463321,1,52.5100304,13.4071615
23463321,2,52.5100746,13.4072289
23463321,3,52.5101592,13.4070770
23463321,4,52.5100230,13.4068732
23463321,5,52.5099384,13.4070214
23463322,0,52.5098924,13.4075588
23463322,1,52.5096937,13.4072567
23463322,2,52.5097860,13.4070942
23463322,3,52.5099118,13.4068686
23463322,4,52.5099589,13.4067850
23463322,5,52.5099609,13.4067816
23463322,6,52.5100230,13.4068732
23463322,7,52.5099384,13.4070214
23463322,8,52.5098394,13.4071964
23463322,9,52.5099322,13.4073376
23463322,10,52.5099776,13.4074061
23463322,11,52.5098924,13.4075588
23463371,0,52.5116362,13.4089741
23463371,1,52.5115905,13.4088368
23463371,2,52.5115515,13.4087370
23463371,3,52.5116406,13.4086593
23463371,4,52.5116531,13.4086985
23463371,5,52.5117149,13.4086487
23463371,6,52.5116983,13.4085953
23463371,7,52.5116940,13.4085975
23463371,8,52.5116750,13.4085368
23463371,9,52.5117890,13.4084513
23463371,10,52.5117985,13.4084810
23463371,11,52.5118710,13.4087069
23463371,12,52.5118708,13.4087342
23463371,13,52.5118674,13.4087538
23463371,14,52.5118609,13.4087717
23463371,15,52.5116362,13.4089741
23463405,0,52.5112426,13.4066574
23463405,1,52.5107457,13.4070647
23463405,2,52.5106154,13.4071710
23463405,3,52.5104940,13.4072704
23463405,4,52.5104288,13.4071902
23463405,5,52.5104767,13.4071538
23463405,6,52.5104355,13.4070131
23463405,7,52.5105420,13.4069235
23463405,8,52.5105927,13.4070914
23463405,9,52.5106953,13.4070093
23463405,10,52.5106434,13.4068396
23463405,11,52.5107524,13.4067502
23463405,12,52.5108063,13.4069205
23463405,13,52.5109051,13.4068399
23463405,14,52.5108506,13.4066715
23463405,15,52.5108674,13.4066559
23463405,16,52.5109317,13.4066024
23463405,17,52.5109589,13.4065808
23463405,18,52.5110133,13.4067526
23463405,19,52.5111129,13.4066690
23463405,20,52.5110597,13.4064992
23463405,21,52.5112016,13.4063797
23463405,22,52.5112107,13.4064446
23463405,23,52.5112228,13.4065257
23463405,24,52.5112426,13.4066574
23463409,0,52.5110000,13.4076889
23463409,1,52.5110289,13.4077437
23463409,2,52.5110615,13.4077192
23463409,3,52.5110937,13.4078207
23463409,4,52.5109345,13.4079420
23463409,5,52.5109075,13.4078730
23463409,6,52.5108963,13.4078430
23463409,7,52.5109301,13.4078207
23463409,8,52.5109198,13.4078013
23463409,9,52.5110000,13.4076889
23463435,0,52.5109178,13.4063439
23463435,1,52.5109380,13.4064219
23463435,2,52.5109660,13.4064507
23463435,3,52.5110666,13.4063680
23463435,4,52.5110351,13.4061427
23463435,5,52.5109677,13.4061488
23463435,6,52.5109652,13.4059697
23463435,7,52.5111388,13.4059600
23463435,8,52.5112016,13.4063797
23463435,9,52.5110597,13.4064992
23463435,10,52.5109589,13.4065808
23463435,11,52.5109317,13.4066024
23463435,12,52.5108593,13.4063685
23463435,13,52.5109057,13.4063479
23463435,14,52.5109178,13.4063439
23463437,0,52.5108816,13.4060765
23463437,1,52.5108795,13.4059184
23463437,2,52.5109047,13.4059174
23463437,3,52.5109645,13.4059153
23463437,4,52.5109652,13.4059697
23463437,5,52.5109677,13.4061488
23463437,6,52.5109344,13.4061500
23463437,7,52.5109339,13.4060955
23463437,8,52.5109241,13.4060750
23463437,9,52.5108816,13.4060765
23463439,0,52.5108308,13.4059762
23463439,1,52.5108004,13.4059776
23463439,2,52.5105476,13.4059889
23463439,3,52.5105496,13.4061593
23463439,4,52.5108326,13.4061469
