Area (sqm),Perimeter (m),U_value,SHGC_value,WWR_value,Window_Num,SC_value,Climate_Zone,Cluster,Energy_Rating
395.2010754911756,88.08830042943691,2.623891653657437,0.3992939325237315,0.5081965704810145,13,0.7002433572744868,7,1,B
444.0858467392301,95.86992641370114,1.3788198119577886,0.3917526305682722,0.3452973121547142,13,0.5739234632942894,5,3,D
416.0892782046027,101.99201828044896,1.233050467903742,0.539411281517595,0.3326274608657125,15,0.3066330712004432,3,3,D
354.5308119857383,93.86062571028064,3.672554552159871,0.6724068715415987,0.4637229570496234,15,0.6295105220468139,6,0,A
394.60863689304085,88.42916225776833,3.553745804786056,0.7247345271999295,0.396630850910899,12,0.2691886519638899,3,0,A
324.84128164347686,86.33198957922208,4.424088186073471,0.6755394635170924,0.5232265595700739,1,0.9308755598991412,1,0,A
518.1840424572766,110.19060553202496,3.0173792813902574,0.7582729108323887,0.3619973053941488,12,0.5659545337995378,8,2,C
709.6731300383783,126.67289334919832,4.913909854080767,0.2583255392417277,0.1125751805213976,15,0.4698337579144696,7,1,B
185.11869743088167,54.62979387008407,2.220991087290829,0.6074718026269883,0.3589105947836722,7,0.9058403543421008,5,4,E
383.1823236887837,99.7804757013761,1.174389235217276,0.3882287935814549,0.0641454264625412,3,0.7927255420104402,5,3,D
309.5949116451183,80.0892353256544,4.832207149582816,0.5031659199713241,0.087830977512896,7,0.6953395755387275,8,1,B
702.9640066445464,125.75254178862576,2.257675014672857,0.6884595750189583,0.5738014735688463,14,0.7075474369787299,4,0,A
267.78251226363443,65.87999742185018,2.315718576260618,0.2403251334271526,0.3451071547790782,1,0.2946445387540207,2,3,D
213.43087982014407,59.31913509172501,4.922426503135554,0.6433035000135868,0.4161887072570356,15,0.8645962662710405,1,0,A
265.28028892288825,69.55722844548202,2.1206966911078293,0.2141123524993531,0.5665523392330997,2,0.807325277115241,2,3,D
290.93548694291,95.09514484024793,1.6754929834819854,0.2516760649458566,0.1092577139665732,1,0.5150759361545766,3,3,D
512.3507639953192,163.1590135944683,3.5567758523638795,0.7162501830466128,0.3221542406997243,12,0.3441075064615884,2,0,A
200.0912446295489,56.94037325625553,1.7421497040104112,0.6642643608137,0.3933333154632254,18,0.9690276086317234,7,2,C
138.19949717670835,47.05343937923854,1.761751049408455,0.4386325794493645,0.3506259078291653,17,0.8667887088812891,3,3,D
193.35757014564987,56.53192892075035,3.799512273430134,0.241008378668484,0.2269216733112927,10,0.1232014816935698,3,3,D
241.46692105904748,74.43677844910178,4.9561994723628064,0.6717826466444392,0.3338296967437595,19,0.4429350379775626,2,0,A
258.5862598592027,86.39523996664725,3.471340745115445,0.5467130898351329,0.0172338245540617,1,0.4320988316689713,4,4,E
720.0889526146731,140.4192332183237,3.611515995996588,0.4057508531719555,0.1180218640539558,16,0.4472761465410316,4,2,C
245.37390684077263,66.02169676406818,4.273223732822,0.2276386701229228,0.2978806396799317,8,0.4449630239624486,7,1,B
146.50775103202253,57.03431013524357,4.235117963028088,0.7215378617802635,0.2869212882235316,1,0.208187551078879,4,4,E
210.73181511644404,69.50108559386756,1.7378465813694404,0.2133185333503712,0.4924631315043853,7,0.3841940533477378,5,3,D
256.6371691113317,86.86898579380829,1.3768313278182336,0.3083173948371533,0.3495716645052726,12,0.9028488612075608,4,3,D
918.6540222302511,191.86665819154643,1.8850810744153588,0.6027223919677447,0.4330606763640809,7,0.9867600187085596,8,2,C
274.15727250307054,77.43742790060297,1.761290735185641,0.7696980432041254,0.5589161015982856,18,0.5359043324030982,1,0,A
156.1029950858785,54.215381279140814,1.5556111248608482,0.5658403556411141,0.5647768457120047,19,0.3403153836209136,8,2,C
214.1866865693212,60.90978445068173,2.420902391700484,0.2953540899809822,0.563139148495423,9,0.4291959938532416,4,3,D
310.0259128001037,99.84892117814572,3.265682290362664,0.4167312106033966,0.0443980925479244,7,0.4872161130184641,6,1,B
222.58543897836893,69.34333611579042,4.029236009116136,0.4829332197911838,0.4624861373778675,8,0.4651458143674739,7,1,B
551.7947774940261,112.12249405697249,4.7698079702153535,0.5075226212500792,0.4086158471932486,8,0.7513289681619041,2,0,A
297.39690403414585,73.60475805621462,2.924755977332918,0.5739119678031104,0.480321508216085,17,0.5875064458942758,2,0,A
588.2320799823684,128.97992802186374,3.752587424249404,0.2937754718432731,0.0207835682690165,17,0.6285931794635861,1,3,D
892.6034730986421,186.20953733613013,4.764516930914293,0.6932145570087022,0.0515919105033007,7,0.2094378413176121,6,4,E
267.20275625339184,81.62488338021049,3.4398196417420386,0.551730664471268,0.4456532759520718,3,0.4418571632313899,7,1,B
204.0700805750581,59.80334063996539,2.3403765119997635,0.668886332196035,0.4290597367200058,9,0.5375485535892145,2,4,E
223.32960067765785,79.94344428334966,4.596042713928647,0.4490731724696584,0.1650674794053907,10,0.6213500293857278,4,1,B
337.9131010225952,83.1393557603617,4.643051283292582,0.6957841716937911,0.4800005776407357,17,0.7405924839427991,7,0,A
165.61656884714114,55.02032286950932,1.3942349781808088,0.7953447076212194,0.5543504120120133,3,0.6084216953801502,2,4,E
281.0187338902963,84.03475090750337,3.654769418248207,0.7888800360695682,0.2836871640778788,8,0.6500841289774302,3,4,E
129.91323768467362,46.48842315085804,2.161572912083981,0.319936134617822,0.2171016907175659,4,0.564832005986783,2,3,D
256.6431243093021,86.52436705317778,4.064929115114543,0.7004967358671894,0.2981163189264311,15,0.1013434883715211,8,2,C
343.4061788980118,84.2797592228545,2.066145901490945,0.6954326291031034,0.2085325175099781,8,0.2159813644260826,6,4,E
247.1579788999629,66.16859243287227,1.4550458926661278,0.3027765614649111,0.0966707085003079,4,0.5271534168791582,3,3,D
262.58012554884016,102.34058110538956,1.7897454557397676,0.5390478664605902,0.4390717076406827,2,0.8640321368026166,5,4,E
469.26740228440354,111.00419021680456,1.1610279743712058,0.6193009504474563,0.0065124068612186,1,0.9252908364685056,8,4,E
162.7004454341464,52.461943114606605,4.955116084229204,0.4251947553847848,0.1034454390998929,2,0.2217668293844358,3,1,B
300.7867515463115,74.07915047510392,4.226061709365888,0.4166675820185994,0.3222796253809276,18,0.5400205749172778,6,2,C
329.57798262366515,82.1182642767963,1.4053513402465287,0.6885171746938545,0.5782963221054074,5,0.4174197375058038,1,4,E
1006.0569936473448,201.1910771891293,4.756803807687491,0.7332909951275393,0.4116654782403485,1,0.7279752850030519,7,1,B
453.813866653805,106.4643063391926,2.7478516391103933,0.6706233542737834,0.284121075680579,7,0.3214643927016034,1,4,E
157.06721774666408,50.33329994469821,2.989668925038073,0.3876553317948457,0.5396582030982174,4,0.1002969014352799,1,3,D
162.57045889401428,52.20507756402749,4.533153222510084,0.7227559236614889,0.1273328579813105,5,0.6855815295237968,8,1,B
302.9404739629046,76.33510587025548,2.2333510868742845,0.4109516048293511,0.3249096509132859,6,0.8296922884168223,6,1,B
778.9324326479425,160.5706113020913,4.734804228664983,0.6448920022521276,0.1462138272408255,2,0.4021839070321779,1,4,E
983.2107158242158,211.8190449097891,4.853005392417813,0.2391486937811943,0.0454275960000744,3,0.8146198028397817,4,1,B
717.1341669711226,153.16461866073791,3.488286221069448,0.4619326703978921,0.5153589387680768,15,0.2534079112602549,3,0,A
491.053498530765,125.12884770694274,4.558039840919067,0.7962842089241311,0.1472571503774433,11,0.5974075172854788,3,0,A
398.0267922629624,90.71080938809834,2.097023272823476,0.4198120282254401,0.2200999922985444,11,0.1124205082184759,7,2,C
658.8186297112157,149.35922960920553,4.787289829875197,0.3730165011826423,0.565208391425943,14,0.875730442586827,3,0,A
749.5233699847163,202.7566658903979,2.9395528991724817,0.6156404295508524,0.5302435028237431,8,0.8804907381504476,7,1,B
1432.0248582717563,256.1206493120969,2.1250333671887,0.6455306040950087,0.0907405814715865,15,0.10152628276321,3,4,E
1498.6794501724123,213.92626107668303,3.8391113761030256,0.5173838212133692,0.1016332877739997,12,0.9172444446812692,3,0,A
1580.332000990896,189.9346025235823,3.396439415527157,0.2290410449971195,0.3483451631424162,11,0.4738220210056029,8,1,B
7520.348518036919,369.052803785541,2.21210263228768,0.4764560192303875,0.1685328758838094,4,0.6698186936124855,8,1,B
7256.42337253869,385.4905752856296,1.606065252817519,0.7775096663387162,0.0777380211480116,18,0.5114844421816002,4,2,C
1170.9894594066568,150.09700346457387,4.2623467685007785,0.5115595506323544,0.0780733411037547,1,0.6140036205616697,3,4,E
155.48012430608043,58.25030421575983,2.592950731997324,0.2850234125900828,0.2398929732973067,15,0.6783173379648603,5,3,D
230.92850406962404,61.23337082064734,1.6393395974925429,0.4935120178100052,0.3222858790018416,8,0.96250030677537,5,3,D
258.07556753007174,73.18687491099465,3.17952015982589,0.2533429213602181,0.3944048588312508,12,0.1702996316147365,4,3,D
171.4327910184569,74.05953602099574,4.581568857322079,0.225903443004963,0.3007884051109822,9,0.614744719897385,8,1,B
172.5710940609713,53.56464037720756,2.0225030567343456,0.6469265421248569,0.1482760766804229,9,0.785026278876801,7,2,C
144.9949311209675,58.29478008322531,2.55163393810163,0.7248832971882948,0.4037056280155015,19,0.1403661495858245,7,2,C
161.94321398694223,61.151385305953,3.529178885610008,0.5938074128376848,0.1899023484102965,17,0.5207801419550098,6,2,C
206.36473052363948,76.91713536169887,3.5697236188394474,0.5222072980906465,0.5101601686101741,19,0.5228350325389295,1,0,A
161.87800262666292,60.239679087674055,3.050589260334699,0.5184286541173675,0.5153084112501212,5,0.3149410812985721,2,4,E
215.60665614674488,73.54486454175932,2.032999506791884,0.5783168070008995,0.4136142517773703,4,0.2648099829860387,4,4,E
75.55678747650215,37.02161715791552,1.3657071584161211,0.2388200715639873,0.0767723446757922,10,0.6417265152761462,3,3,D
313.2141757615624,87.34244353456518,1.120658498186358,0.7471182769978957,0.0266588176477487,4,0.3201660720541215,1,4,E
193.3772519510077,66.03156212283864,2.371442677267476,0.224154201088341,0.5235362196287703,12,0.7605201723996259,2,3,D
226.19344578991448,74.94983286833438,2.597660847817333,0.2141691790582161,0.4634792151722013,18,0.941607918128718,3,3,D
351.27663992762234,124.7487577415001,3.3363692951921107,0.5551347400869672,0.5690552304975149,4,0.6416512070781887,7,1,B
578.7964282482765,169.26685192765348,1.0441886430146077,0.7472000797066716,0.4368763218229891,7,0.2977635829017988,7,4,E
360.7006603947491,87.79708888351547,3.703541934346847,0.4780796168344927,0.0973008124176568,17,0.6720101949335473,8,2,C
232.1606669964554,73.32138765440871,1.9227499500446823,0.7849981047311136,0.0771057318000103,9,0.8324839598440573,4,4,E
291.6805710297356,84.431867612198,4.71071917327658,0.7560680621120386,0.4481044862548698,8,0.8928639358853854,8,1,B
296.80535012660994,105.5448924029162,2.5403482362488203,0.2163292417435585,0.232523129164553,7,0.6174140874408495,6,1,B
309.6744792500848,75.08928976972457,4.489615323952512,0.6802389432384914,0.5558270091596509,15,0.9182442168791722,8,0,A
332.70124582133457,113.483666685157,2.515734286352539,0.2888398988664375,0.0354395317242543,7,0.4625322836540673,4,3,D
256.5293303985981,70.46725361152154,3.5361676936671973,0.4208075484229761,0.1796701823822886,1,0.7230695147955479,1,3,D
494.81940589959913,110.49415215869826,4.762220932284045,0.5067886845638585,0.007541801821627,18,0.2314073789452845,1,0,A
180.5634127074049,77.40166991801911,1.732967065401971,0.4491800940104317,0.0507097342449833,14,0.8942754215125942,5,2,C
264.9039201010156,72.27190708859065,1.162021928061468,0.3835867269522613,0.3889604855126111,1,0.467391744807027,6,4,E
381.4375639357826,107.02351817019156,3.8325735552896063,0.5139228028066005,0.4458246333650079,11,0.1182850191149892,7,1,B
259.6143693619944,65.62235422119709,4.021528775674659,0.5959788023979355,0.1136086743107696,18,0.453996385734745,2,0,A
781.3661494692193,169.86383111946367,2.5431856127098627,0.2907205883226276,0.3857861013954758,13,0.6043197622100293,4,3,D
1317.4705757791442,220.92598969390457,4.332136700494118,0.2375967832272369,0.0779078990994604,13,0.6885581020574941,3,3,D
1743.7672929039156,373.1168961344192,2.836122488444896,0.2887922439248351,0.2013681733879873,2,0.4268299754056186,3,3,D
728.7815958972005,136.31037798899803,4.155177976213414,0.3837084252794914,0.0357260600017767,10,0.547169506695212,3,3,D
317.0701751839662,79.09648407368317,3.2648077825672144,0.7189957363688333,0.5563928004870041,14,0.3436139295625956,2,0,A
453.20214445011015,97.56811260361522,4.213540745408796,0.4663144073705815,0.1254057424685387,17,0.9065258061095726,6,2,C
805.4277521167178,151.9338633564794,2.867943337429126,0.6966199198917874,0.5305800941257922,5,0.8084341075886927,6,4,E
439.81060582167385,103.28729583353962,4.548632271878311,0.3888222523094726,0.1417790361350394,6,0.3029657867701875,3,1,B
764.3525112939833,144.32891393351525,4.028640937191151,0.3432707215403282,0.5295309869857703,13,0.989359496031239,4,0,A
352.5051580525644,91.47527593099367,1.8792429723749813,0.7123768782497422,0.4050185651602454,17,0.2308568927730102,1,0,A
954.799775770104,190.9200756950924,3.886974432660028,0.2048484762272323,0.1821189394520305,15,0.2994110980334881,3,3,D
271.11085844304847,84.97807902894203,3.547252862518722,0.726872265594837,0.2302935853306551,11,0.6343315201730435,8,2,C
270.19277722066926,81.36619092969703,1.408114139991128,0.3667538232815821,0.423045995918235,9,0.8495148218798508,1,3,D
291.6405505406738,78.45958842964734,4.743329735086025,0.233583622951722,0.5006853391244382,3,0.6593786181337021,2,1,B
180.3053385105486,54.4529778909175,4.6145931857716125,0.7676598543912383,0.4353405865938152,2,0.9145809745531606,7,1,B
267.2208290770829,82.74149422258574,4.926973962797382,0.5630123109643923,0.5298539558804629,7,0.624364649812722,3,0,A
219.56587135390924,60.46790606736924,3.8639998422304656,0.5449086142522145,0.4823293535958924,10,0.4050846756696094,2,0,A
127.68531329685088,45.24791686652537,1.1573204203109118,0.6295267353942664,0.1849042111885565,5,0.6349925772862469,1,4,E
123.22263461427691,44.5619905368241,1.3434124531373874,0.47912473822473,0.3661251530396167,2,0.1432052522940522,2,4,E
185.1700116626904,58.1524522025688,3.3896962195347404,0.422936386875958,0.1189127319387397,14,0.9377524480127196,8,2,C
670.1172192083015,161.41085569534826,3.458221977658181,0.4449933622006879,0.0341309629495781,10,0.2365068478977512,7,2,C
256.9841925751025,79.27276857858038,2.3866563193298007,0.2447173228072127,0.3550248896841503,7,0.2191241289751015,6,1,B
494.0261551522928,104.24802338690998,3.71160304328058,0.5970777673945205,0.3213327019950516,3,0.8785846215041911,6,1,B
134.37901968595932,60.95458618944237,3.480444538440771,0.2735018557025597,0.5841211261095752,9,0.4131122502007783,4,1,B
330.03398846946914,116.30271374824356,2.929357234610689,0.7612741261881975,0.0099501694243161,6,0.6521045062559019,3,4,E
426.9259916539083,96.94359161399636,1.7015434572804904,0.2402419465922864,0.5230535337355181,1,0.4488380565475908,2,3,D
107.3003172174601,53.25958577194623,1.1013560827733095,0.2247232687434193,0.181054929445247,11,0.3263768734040407,3,3,D
338.68453009912827,90.2068128991342,3.276642592186477,0.7646795040811576,0.411829448877635,16,0.5964672238978418,4,0,A
251.161685663737,69.47601719837719,3.785589326318509,0.5350842046174664,0.0072683252482603,19,0.5230438645025222,7,2,C
423.0703235823595,114.95624524521372,4.178785310325946,0.3610546618383928,0.3415173124026785,8,0.9266756333968637,2,0,A
246.4041857484493,72.09727104589109,3.3944807395989938,0.4921481551911068,0.043459978456457,6,0.8373800434412959,7,2,C
556.6629390191305,146.11066748998158,4.847316406884543,0.474509424511685,0.461168808923982,3,0.2163060079754823,8,1,B
327.2420499045375,98.30282199881204,1.7878004003680887,0.5936345362282539,0.3836398771668526,18,0.2828487765422896,2,0,A
373.7906061619015,104.21395967637204,1.2394392191102783,0.6119430563019655,0.3372359618723804,16,0.3535594090271627,3,3,D
434.4178751528432,108.9550227147348,2.2491871588715724,0.6933662574707927,0.2704820583884244,7,0.8167941943744562,7,4,E
633.6627619232856,116.80736547165787,3.301628299877825,0.4845520061712148,0.5610565124619504,13,0.2749721232544087,2,0,A
320.4186789200305,82.35767142655268,2.742113040559281,0.4863839232480217,0.0599463157952381,3,0.8341209083533203,7,1,B
1085.579252594188,244.35462214224168,2.830788270955374,0.3070075663646913,0.4849635186801052,6,0.152669141778046,8,1,B
789.9967428242663,207.98190711805069,4.068124630221865,0.7452711694408047,0.2613280713368969,8,0.7736766617473506,1,0,A
498.12690041593646,104.34734338782992,3.142147634112201,0.7909398088526705,0.3716994730704241,6,0.4617222557463345,4,4,E
313.2678460913935,80.10779798190151,4.664061477350064,0.3859845776044908,0.4199042620179984,4,0.4492921578629665,4,1,B
216.9047046104768,59.49873160955027,3.516308733104349,0.7152908688147221,0.5603654887538078,15,0.7234352696559696,1,0,A
559.1503582254832,161.15422000167015,2.021459817972478,0.2628463490850287,0.3076787014323242,12,0.7637056468017771,5,3,D
736.819477315379,161.24200072424748,4.147681941368201,0.4603646415790964,0.3979763929301218,1,0.8055949834000974,7,1,B
1871.962034652831,198.3237317592757,2.583134339858018,0.7205799832090369,0.3887905290006175,17,0.8516223759314288,1,0,A
522.0048141177245,102.00357971679252,4.304029634671068,0.5310590237704744,0.4379645236633421,8,0.235970252166122,7,1,B
336.1909369591166,77.2091961959026,4.358861971064892,0.4791511263639866,0.4325241157795633,16,0.2866911293137227,1,0,A
180.83614434122268,53.91169621346706,4.566518137640218,0.7003443954061357,0.2466643260356678,1,0.2247218909635622,1,4,E
178.68660338213795,53.75472327133839,3.535323268537595,0.5931288760732514,0.490523932801438,15,0.4804640333610391,8,2,C
338.31662938908755,76.81561798427047,4.270324782210007,0.5615552925033926,0.4126826852366607,1,0.957637609756848,1,0,A
306.7516875074376,77.6199258167221,2.30412001252188,0.407280333256401,0.5434050410559977,7,0.8771959765747447,6,1,B
441.93028189343687,112.05038770109024,1.5990904076178665,0.781847330388171,0.4044510588939867,1,0.4403104545830213,6,4,E
231.18359657118924,60.99430166953303,1.5295319938027965,0.7226709407562375,0.0052815919445815,3,0.4374372638175328,5,4,E
378.739560521325,85.94166140910254,3.165701805464607,0.4560199953356408,0.1981170031122658,2,0.1557662938274006,1,4,E
559.9696759339246,159.625169860962,2.5260307272468023,0.464555085457449,0.0361152246708015,3,0.7090676896274576,5,4,E
255.7963181480522,67.72948537874751,1.9657381477929023,0.2472761455639981,0.117637036150422,4,0.7254205435763743,3,3,D
39.774834426143926,25.421307282209053,1.697681317470507,0.5730228614404158,0.2176384884322521,9,0.490707809367284,7,2,C
363.9735011826566,117.55041189758002,2.0889913032072083,0.7779689038994586,0.3596391305382378,14,0.246875533946036,2,4,E
290.9343784512097,70.21000263077886,3.553380520813332,0.4821026855545907,0.5344134060027366,10,0.7980124458574145,8,1,B
467.797606738261,149.0853803325065,3.831180586389209,0.4731954817498324,0.2776717037538829,9,0.3856305507308519,7,1,B
2103.1467535385505,234.17046070421063,3.0794224307416345,0.6021009107738775,0.3431841109196942,19,0.6759984348037406,6,2,C
453.0446710121853,100.35346611691544,2.647218275763195,0.209308439438297,0.4758727545680174,15,0.1483216288454951,2,3,D
578.9330510983148,123.39155054740932,2.7142579883443507,0.7804459039365128,0.5777119193192554,8,0.8306788233126453,6,0,A
264.2453340451571,84.75622922637216,4.0701068574433314,0.3175472303078923,0.5227261660413126,17,0.1448666044674169,7,1,B
423.6834010357649,133.1212999871064,2.7593794808875165,0.3943217076470034,0.3856616426439321,7,0.4389582393586236,4,3,D
196.0352292210064,68.1049686800705,2.74508734219943,0.5904101430798644,0.2937644597066913,12,0.7839386065422972,2,0,A
175.14519373352965,71.01203866078326,2.2655296395973608,0.5456129243373904,0.5189011054469748,19,0.2977069730230401,7,2,C
966.1111366073866,188.42613493141005,4.235947223094501,0.5118072458471031,0.4524964430776925,17,0.1179082446038193,4,0,A
280.7506467149206,99.07550344369672,2.606864943747772,0.7102442501689223,0.2521860934625748,4,0.8414121933391459,5,4,E
168.00183096714537,52.3607078886285,1.7896037443549178,0.3535092788063224,0.4960662924509724,9,0.5191237002391189,7,1,B
252.4117445872251,70.02129079245165,1.1212356974914082,0.7349373521870095,0.0134097739118685,6,0.7830414269305416,8,4,E
153.97836335757015,61.39420076063527,2.3416888168447096,0.2669793923806461,0.043588305702623,12,0.6531527686440189,7,2,C
253.49689574195185,86.50926078346052,1.4142437977818214,0.4247549391087342,0.4640990113062656,9,0.7774706823775205,6,3,D
244.68468574265444,73.17080107198059,4.9211907065669465,0.3750466654812819,0.5389710763697126,15,0.6235883562742385,5,0,A
187.98152975866503,60.57408068648145,4.456294990616874,0.5216572108330214,0.2353434703832566,18,0.4646977161013991,4,0,A
101.38540374128824,43.07062620345994,1.1469958007321577,0.6169932597610759,0.3322600413566625,9,0.4053854022332654,2,4,E
269.62676299042016,97.7116758468629,2.233347575665064,0.791666745355732,0.1423486137283404,14,0.9725783055741662,4,2,C
959.6480241822322,173.71429491346092,1.3303577155645394,0.5803020018579869,0.2254885139919291,5,0.2942221713207513,6,4,E
555.8710621086973,150.8115143470694,2.382584022973623,0.6731168658687471,0.002914147820243,11,0.290546379953487,5,4,E
674.8969704538569,168.41692048712855,3.679070349299737,0.6100820924289794,0.0784072667974666,1,0.3095976397501017,2,4,E
1073.166932785662,164.71309771690807,1.827219517331,0.3459182432826162,0.2190534232064402,19,0.5825119394438495,8,2,C
434.0124225913746,142.07656745722247,3.159723741074536,0.7354627096055364,0.5052326214162272,17,0.5137445003694485,4,0,A
151.29273375387183,49.54344610626242,2.9566106007961266,0.7924963665453331,0.3474241453188409,3,0.7386057745117761,4,4,E
212.5650331908625,97.69600021759588,1.1028420870550106,0.4185730224488649,0.1081557192404786,7,0.4509504950152331,5,3,D
230.96395485348904,76.49310664314305,1.441210102470596,0.4842443081345826,0.3540838104246507,9,0.6126268195631607,8,2,C
341.5808661528282,82.89710278588905,1.9552866872246784,0.7985894526927002,0.1915056491108689,16,0.4798358132653431,6,2,C
455.9964277363903,128.8121360024487,1.848572877989893,0.6336361026082071,0.5155027831570174,8,0.9784684590826188,1,0,A
220.71269660555257,69.84788268485276,1.2457154451674448,0.5432653053734449,0.1606878992778404,19,0.6742374459051713,5,2,C
316.19925975481743,73.14162271496575,2.1835837287462208,0.2258381359892913,0.5767529670711514,19,0.3929009466518821,4,3,D
551.8467773977851,136.1716363401773,3.923118030827726,0.4753347628453891,0.4210221255377517,9,0.4975565573662609,2,0,A
264.95479849564816,80.63728495853236,4.878148514048915,0.5030973609597538,0.0217836095581217,4,0.5927549019117045,7,1,B
320.9900646606835,85.66088272587689,4.613024986612649,0.3706780288185025,0.2433743407929174,11,0.3645127441721766,6,1,B
438.03355151255903,104.34317468667842,1.7721263149224995,0.4678404470547446,0.0023989220727759,11,0.2668906446310481,4,3,D
768.8838959165453,143.32671398419564,1.094699407938991,0.5068696379745555,0.4535510167695919,5,0.4557908824065655,8,4,E
595.2810199689917,122.8170017023442,1.4105709909566446,0.6971073875266386,0.4691110223954569,18,0.3074839565107743,8,2,C
212.18400436651788,68.23539053889654,4.730475444598822,0.4477716975971196,0.4815952334414314,7,0.6216229132846874,7,1,B
135.3475918733165,47.20772810104772,4.127207155464042,0.4006231263771552,0.5244568836229963,18,0.7429551996935735,2,0,A
213.94605359657112,61.84562510962538,1.7543026990252266,0.3327872820406731,0.1271940961072113,7,0.5288842710518666,6,3,D
323.14978253486845,110.8943565843946,1.228123321784972,0.5570852880035617,0.0894035761255193,12,0.4440021142305695,8,2,C
153.36061101945606,72.91975513870214,3.923083201189901,0.4084657913211872,0.3228210766541921,14,0.3323841999996096,8,1,B
191.35710578099275,56.408839228762304,1.5707789197500648,0.433901026775455,0.1266561629462056,13,0.9764401144142608,5,2,C
441.2660090526327,94.74929256390156,2.7646898554273296,0.2390094868415334,0.0147586651718582,4,0.8393645688206652,4,3,D
376.081029260192,78.88101884425394,2.044620972824716,0.3147778957397433,0.0012464321037953,16,0.7815488196054391,1,3,D
224.3425369495433,82.6699319478108,1.2239346874710786,0.4042509173721478,0.3139517163787995,17,0.7748154937104459,4,3,D
222.5788758386352,62.52011328903709,4.583314148257193,0.3226937442690191,0.0860686558521862,19,0.7963814017018831,6,2,C
559.6529024077927,103.013304408458,4.116462321844797,0.4812266341837393,0.4351015525985964,12,0.4274533054112195,3,0,A
756.4186561806897,133.32238349289716,1.5470936057997364,0.5940858427592633,0.3934564920817545,18,0.5275410900447197,2,0,A
341.6714186485598,73.96549233816336,1.064762010061667,0.4604079090606882,0.2812565418681103,17,0.3303029366041684,2,3,D
800.7387348064059,145.6586468291219,4.145029112645353,0.6168366196266145,0.5924974494485495,15,0.7960797664861288,6,0,A
268.3154689936685,66.19327476206648,2.2591188775035578,0.7566402593001176,0.4661674236709467,17,0.9568618169326526,6,0,A
540.1391160190802,105.7089482908976,4.96198525853574,0.7436274813307278,0.4816859854174014,13,0.6875937609787418,1,0,A
307.9348212005874,80.84550206109125,1.823553510807879,0.6452610725634671,0.0851507640291005,13,0.1421396323218453,7,2,C
310.138542033546,80.89212375674735,4.331208759730691,0.6131959650978938,0.5163096569577551,11,0.811232455358644,5,0,A
872.8029445893864,188.70272538259744,3.527460665006473,0.2918414400797926,0.553115001460629,18,0.6238780368111395,4,0,A
2765.5244995790736,262.09187749455583,2.0430605303154605,0.6035924082325073,0.0326291845589195,12,0.3718791041081656,2,4,E
2426.8851009928226,285.97446906569473,4.544925697867816,0.4163318775541569,0.3881258442867084,5,0.9260892831623104,4,1,B
698.2147338870004,133.31971434126268,4.743885506005495,0.7283576208932305,0.1277544757831058,16,0.4542265657861136,4,0,A
117.15079895226422,45.2083503375912,3.829245452842296,0.5888017392031156,0.156929351529097,2,0.7922464827354913,6,1,B
689.1984534298005,146.86306840072237,4.808925600095445,0.3167943370851643,0.2823830507795508,12,0.1786351236273012,7,1,B
1153.6832151676178,247.8929036551512,3.081352886388632,0.6922666721855051,0.3246220074997238,7,0.6698650866754686,1,4,E
743.9406131329036,144.782720171443,4.42598690265055,0.7249745457053807,0.5421772685879199,7,0.3924869671729709,1,0,A
779.1957934468007,146.1376014368082,3.1418110511458783,0.5461099441278923,0.5589210145599112,16,0.9132040464127896,1,0,A
786.5345963630522,174.40187006620076,2.884634892426889,0.6541474596174612,0.0017969979209273,8,0.5156629641688274,3,4,E
743.862148558754,164.85698731491203,4.275000705030385,0.3288607809282368,0.1457230552726241,3,0.857328595433109,4,1,B
745.2919330139027,166.170829006934,2.586711529300433,0.2725663297140808,0.0218560354157613,17,0.4825935555910511,6,2,C
757.6425829756008,167.73810330340925,4.054853185963303,0.7751968539417495,0.1407022688815729,13,0.869976701337315,5,0,A
395.8930974677832,95.05408211519313,1.951304834358166,0.2647351017961705,0.0854692012090439,13,0.4553383318628332,4,3,D
956.7657516639786,194.129548991114,1.150238705248178,0.3186140472851269,0.4076531339057198,6,0.5143440162856755,8,1,B
810.0296618859053,175.86790303027283,1.1617688284809926,0.2962350243529592,0.2293346077052961,3,0.3576794348155854,5,3,D
795.8364499699697,172.66512224204106,4.863435292741741,0.6175487492779661,0.0930200341176074,4,0.2803363127011676,5,1,B
644.657150116471,122.35999586082433,2.40305589203896,0.7791072464518287,0.4556052145539617,6,0.3742735830882829,5,4,E
681.2714635984343,124.50458772826286,1.9419853815514188,0.7604311402648145,0.4087215064527117,1,0.5002588343498128,2,4,E
624.6218896801732,115.46660982941457,3.828338575120124,0.4280488098518674,0.0330022937489966,8,0.8065750294572228,4,3,D
330.5445189635728,106.33893588958544,4.945828973182628,0.3492369972086854,0.3853062395491519,6,0.7329446819331891,4,1,B
320.62768642221806,105.95684963639954,3.672770651890053,0.6932350252152851,0.0801421090724292,8,0.2544165529295313,7,4,E
229.20346322833024,61.0351222407449,1.8736051662197348,0.7912661678220372,0.0857083591722185,2,0.679117258633803,8,4,E
325.2521624996509,103.80473574131588,2.677323949687528,0.2430538427716168,0.5127523569465836,3,0.8794569945484031,4,1,B
243.01729863912388,62.68518268616037,3.698880951743096,0.2310228289426812,0.4416828324603019,4,0.2052330699512314,5,1,B
